strain,protein,orf,pav,cnv,n_obs_strain,n_obs_other,frac_obs_strain,frac_obs_other,mean_strain,mean_other,delta,delta_frac_obs
BAH,ARD1,YHR013C,1,1.0,1492,4417,1.0,0.9975158084914183,23.602916717529297,23.255414962768555,0.3475017547607422,0.0024841915085817012
BAH,ARE1,YCR048W,1,1.0,1137,3348,0.7620643431635389,0.7560975609756098,19.050334930419922,18.976224899291992,0.07411003112792969,0.0059667821879291205
BAH,ARE2,YNR019W,1,1.0,1485,4413,0.9953083109919572,0.9966124661246613,24.1604061126709,23.725706100463867,0.43470001220703125,-0.001304155132704099
BAH,ARF1,YDL192W,1,1.0,1492,4428,1.0,1.0,27.033735275268555,26.976747512817383,0.056987762451171875,0.0
BAH,ARF2,YDL137W,1,1.0,1491,4427,0.9993297587131368,0.9997741644083108,25.625335693359375,25.699810028076172,-0.07447433471679688,-0.0004444056951740105
BAH,ARF3,YOR094W,1,1.0,1465,4377,0.9819034852546917,0.9884823848238482,21.365175247192383,21.505163192749023,-0.13998794555664062,-0.006578899569156471
BAH,ARG1,YOL058W,1,1.0,1492,4428,1.0,1.0,26.609495162963867,26.00518798828125,0.6043071746826172,0.0
BAH,ARG2,YJL071W,1,1.0,1029,3475,0.6896782841823056,0.7847786811201445,18.999340057373047,18.788284301757812,0.21105575561523438,-0.0951003969378389
BAH,ARG3,YJL088W,1,1.0,1492,4413,1.0,0.9966124661246613,23.84931182861328,22.60169792175293,1.2476139068603516,0.003387533875338744
BAH,ARG4,YHR018C,1,1.0,1492,4427,1.0,0.9997741644083108,25.469417572021484,25.667070388793945,-0.19765281677246094,0.0002258355916892052
BAH,"ARG5,6",YER069W,1,1.0,1492,4425,1.0,0.9993224932249323,24.523653030395508,23.749536514282227,0.7741165161132812,0.0006775067750677266
BAH,ARG7,YMR062C,1,1.0,1491,4421,0.9993297587131368,0.9984191508581752,23.656862258911133,23.62156867980957,0.0352935791015625,0.0009106078549615537
BAH,ARG8,YOL140W,1,1.0,1492,4424,1.0,0.999096657633243,23.70418357849121,22.702802658081055,1.0013809204101562,0.0009033423667570428
BAH,ARG81,YML099C,1,1.0,999,2532,0.6695710455764075,0.5718157181571816,18.089509963989258,17.97588348388672,0.11362648010253906,0.09775532741922588
BAH,ARG82,YDR173C,1,1.0,1253,4168,0.8398123324396782,0.941282746160795,19.065486907958984,19.259122848510742,-0.1936359405517578,-0.10147041372111676
BAH,ARH1,YDR376W,1,1.0,1465,4377,0.9819034852546917,0.9884823848238482,21.513160705566406,21.468996047973633,0.04416465759277344,-0.006578899569156471
BAH,ARI1,YGL157W,1,1.0,1492,4418,1.0,0.9977416440831075,24.669931411743164,24.175771713256836,0.4941596984863281,0.002258355916892496
BAH,ARK1,YNL020C,1,1.0,1231,3986,0.8250670241286864,0.9001806684733514,18.694698333740234,18.95930290222168,-0.2646045684814453,-0.07511364434466505
BAH,ARL1,YBR164C,1,1.0,1492,4427,1.0,0.9997741644083108,23.430503845214844,23.537227630615234,-0.10672378540039062,0.0002258355916892052
BAH,ARL3,YPL051W,1,1.0,1373,4180,0.9202412868632708,0.9439927732610659,19.70335578918457,19.73995590209961,-0.03660011291503906,-0.02375148639779512
BAH,ARO1,YDR127W,1,1.0,1492,4426,1.0,0.9995483288166215,24.40407371520996,23.95410919189453,0.4499645233154297,0.0004516711833785214
BAH,ARO10,YDR380W,1,1.0,1454,4213,0.9745308310991957,0.9514453477868112,22.180295944213867,22.302534103393555,-0.1222381591796875,0.02308548331238447
BAH,ARO2,YGL148W,1,1.0,1491,4417,0.9993297587131368,0.9975158084914183,23.907974243164062,23.526973724365234,0.3810005187988281,0.0018139502217184855
BAH,ARO3,YDR035W,1,1.0,1490,4422,0.9986595174262735,0.9986449864498645,24.270376205444336,24.58534812927246,-0.314971923828125,1.4530976408910767e-05
BAH,ARO4,YBR249C,1,1.0,1492,4428,1.0,1.0,26.51405906677246,25.79208755493164,0.7219715118408203,0.0
BAH,ARO7,YPR060C,1,1.0,1487,4407,0.9966487935656837,0.9952574525745257,23.55206871032715,23.112789154052734,0.43927955627441406,0.0013913409911580077
BAH,ARO8,YGL202W,1,1.0,1492,4427,1.0,0.9997741644083108,25.768400192260742,25.97398567199707,-0.20558547973632812,0.0002258355916892052
BAH,ARO80,YDR421W,1,1.0,768,2716,0.514745308310992,0.6133694670280037,16.40186882019043,16.310335159301758,0.09153366088867188,-0.09862415871701169
BAH,ARO9,YHR137W,1,1.0,1477,4382,0.989946380697051,0.9896115627822945,22.442813873291016,22.19000244140625,0.2528114318847656,0.00033481791475653555
BAH,ARP1,YHR129C,1,1.0,138,1357,0.09249329758713137,0.30645889792231257,15.014044761657715,15.777228355407715,-0.76318359375,-0.2139656003351812
BAH,ARP2,YDL029W,1,1.0,1491,4427,0.9993297587131368,0.9997741644083108,24.238672256469727,24.357166290283203,-0.11849403381347656,-0.0004444056951740105
BAH,ARP3,YJR065C,1,1.0,1492,4427,1.0,0.9997741644083108,24.397233963012695,24.465023040771484,-0.06778907775878906,0.0002258355916892052
BAH,ARP4,YJL081C,1,1.0,1462,4379,0.9798927613941019,0.9889340560072267,21.788734436035156,21.873703002929688,-0.08496856689453125,-0.009041294613124862
BAH,ARP5,YNL059C,1,1.0,1447,4355,0.9698391420911529,0.9835140018066847,21.10688018798828,21.13924217224121,-0.03236198425292969,-0.01367485971553184
BAH,ARP6,YLR085C,1,1.0,589,3742,0.3947721179624665,0.8450767841011744,16.850576400756836,17.575469970703125,-0.7248935699462891,-0.4503046661387079
BAH,ARP7,YPR034W,1,1.0,1446,4346,0.9691689008042895,0.9814814814814815,21.860219955444336,21.904462814331055,-0.04424285888671875,-0.012312580677191987
BAH,ARP8,YOR141C,1,1.0,1453,4369,0.9738605898123325,0.9866757000903342,20.448543548583984,20.48333168029785,-0.03478813171386719,-0.012815110278001751
BAH,ARP9,YMR033W,1,1.0,1459,4361,0.9778820375335121,0.9848690153568203,22.267059326171875,22.19563102722168,0.07142829895019531,-0.006986977823308149
BAH,ART10,YLR392C,1,1.0,484,1973,0.32439678284182305,0.4455736224028907,17.923330307006836,18.015403747558594,-0.09207344055175781,-0.12117683956106767
BAH,ART5,YGR068C,1,1.0,522,2813,0.34986595174262736,0.6352755194218609,17.550249099731445,17.99323844909668,-0.4429893493652344,-0.28540956767923353
BAH,ARX1,YDR101C,1,1.0,1490,4423,0.9986595174262735,0.9988708220415538,24.5024356842041,23.92868995666504,0.5737457275390625,-0.00021130461528029443
BAH,ASC1,YMR116C,1,1.0,1492,4428,1.0,1.0,29.001293182373047,28.64377212524414,0.35752105712890625,0.0
BAH,ASF1,YJL115W,1,1.0,1475,4382,0.9886058981233244,0.9896115627822945,21.712236404418945,21.77733039855957,-0.065093994140625,-0.001005664658970007
BAH,ASG1,YIL130W,1,1.0,1436,4336,0.9624664879356568,0.979223125564589,21.536287307739258,21.706764221191406,-0.17047691345214844,-0.016756637628932203
BAH,ASH1,YKL185W,1,1.0,590,2690,0.39544235924932974,0.6074977416440831,15.586371421813965,15.84752082824707,-0.26114940643310547,-0.21205538239475336
BAH,ASK1,YKL052C,1,1.0,1263,3648,0.846514745308311,0.8238482384823849,17.860801696777344,17.864408493041992,-0.0036067962646484375,0.02266650682592608
BAH,ASK10,YGR097W,1,1.0,1434,4322,0.9611260053619303,0.9760614272809395,20.31364631652832,20.123130798339844,0.19051551818847656,-0.014935421919009206
BAH,ASM4,YDL088C,1,1.0,1392,4209,0.9329758713136729,0.9505420054200542,20.305936813354492,20.516860961914062,-0.2109241485595703,-0.017566134106381304
BAH,ASN1,YPR145W,1,1.0,1492,4427,1.0,0.9997741644083108,26.792665481567383,26.045516967773438,0.7471485137939453,0.0002258355916892052
BAH,ASN2,YGR124W,1,1.0,1492,4427,1.0,0.9997741644083108,24.962446212768555,24.895538330078125,0.06690788269042969,0.0002258355916892052
BAH,ASP1,YDR321W,1,1.0,1491,4419,0.9993297587131368,0.9979674796747967,23.21296501159668,23.05769157409668,0.1552734375,0.0013622790383400751
BAH,AST1,YBL069W,1,1.0,1456,4352,0.9758713136729222,0.982836495031617,21.209774017333984,21.234142303466797,-0.0243682861328125,-0.0069651813586947275
BAH,AST2,YER101C,1,1.0,1333,4339,0.8934316353887399,0.9799006323396567,20.108129501342773,20.542795181274414,-0.4346656799316406,-0.08646899695091681
BAH,ATC1,YDR184C,1,1.0,628,1276,0.42091152815013405,0.2881662149954833,18.748716354370117,18.596416473388672,0.1522998809814453,0.13274531315465077
BAH,ATE1,YGL017W,1,1.0,1272,4158,0.8525469168900804,0.9390243902439024,18.996017456054688,19.435632705688477,-0.43961524963378906,-0.08647747335382194
BAH,ATF1,YOR377W,1,1.0,1231,1526,0.8250670241286864,0.34462511291779585,17.58221435546875,16.780593872070312,0.8016204833984375,0.4804419112108905
BAH,ATF2,YGR177C,1,1.0,1278,1869,0.8565683646112601,0.42208672086720866,20.04849624633789,19.900728225708008,0.1477680206298828,0.4344816437440514
BAH,ATG1,YGL180W,1,1.0,1318,4188,0.8833780160857909,0.94579945799458,19.044204711914062,19.344947814941406,-0.30074310302734375,-0.062421441908789066
BAH,ATG11,YPR049C,1,1.0,1084,3364,0.7265415549597856,0.7597109304426377,18.167198181152344,18.056324005126953,0.11087417602539062,-0.03316937548285215
BAH,ATG13,YPR185W,1,1.0,894,3768,0.599195710455764,0.8509485094850948,17.617694854736328,17.81400489807129,-0.19631004333496094,-0.2517527990293308
BAH,ATG16,YMR159C,1,1.0,544,1962,0.3646112600536193,0.44308943089430897,15.896736145019531,16.096338272094727,-0.1996021270751953,-0.07847817084068964
BAH,ATG17,YLR423C,1,1.0,1074,3185,0.7198391420911529,0.719286359530262,16.956798553466797,16.85240364074707,0.10439491271972656,0.0005527825608908632
BAH,ATG18,YFR021W,1,1.0,1462,4355,0.9798927613941019,0.9835140018066847,20.74758529663086,20.552181243896484,0.195404052734375,-0.003621240412582827
BAH,ATG19,YOL082W,1,1.0,481,3137,0.32238605898123324,0.7084462511291779,18.618356704711914,18.557178497314453,0.06117820739746094,-0.3860601921479447
BAH,ATG2,YNL242W,1,1.0,1093,3803,0.732573726541555,0.8588527551942186,18.4592227935791,18.56727409362793,-0.10805130004882812,-0.1262790286526636
BAH,ATG20,YDL113C,1,1.0,1358,4190,0.9101876675603218,0.9462511291779584,18.896825790405273,19.065462112426758,-0.16863632202148438,-0.03606346161763663
BAH,ATG21,YPL100W,1,1.0,1426,4321,0.9557640750670241,0.9758355916892503,20.23712158203125,20.41307258605957,-0.1759510040283203,-0.02007151662222617
BAH,ATG22,YCL038C,1,1.0,614,2553,0.41152815013404825,0.5765582655826558,17.593244552612305,17.822216033935547,-0.2289714813232422,-0.16503011544860752
BAH,ATG23,YLR431C,1,1.0,1053,3925,0.7057640750670241,0.8864046973803071,17.104572296142578,18.253124237060547,-1.1485519409179688,-0.18064062231328304
BAH,ATG26,YLR189C,1,1.0,1292,4235,0.8659517426273459,0.9564137308039747,19.978614807128906,20.314716339111328,-0.3361015319824219,-0.09046198817662887
BAH,ATG27,YJL178C,1,1.0,1435,4302,0.9617962466487936,0.9715447154471545,21.06283950805664,21.059410095214844,0.003429412841796875,-0.009748468798360888
BAH,ATG29,YPL166W,1,1.0,1077,3342,0.7218498659517426,0.7547425474254743,18.50516128540039,18.65019416809082,-0.1450328826904297,-0.0328926814737317
BAH,ATG3,YNR007C,1,1.0,1445,4348,0.9684986595174263,0.98193315266486,20.645179748535156,20.974014282226562,-0.32883453369140625,-0.013434493147433724
BAH,ATG31,YDR022C,1,1.0,730,2215,0.48927613941018766,0.5002258355916892,17.57122802734375,17.725801467895508,-0.1545734405517578,-0.010949696181501545
BAH,ATG32,YIL146C,1,1.0,186,1192,0.12466487935656836,0.26919602529358627,16.52390480041504,16.967811584472656,-0.4439067840576172,-0.1445311459370179
BAH,ATG33,YLR356W,1,1.0,129,1898,0.08646112600536193,0.42863595302619695,19.728384017944336,20.638200759887695,-0.9098167419433594,-0.342174827020835
BAH,ATG34,YOL083W,1,1.0,608,3109,0.4075067024128686,0.702122854561879,17.181106567382812,18.025754928588867,-0.8446483612060547,-0.2946161521490103
BAH,ATG36,YJL185C,1,1.0,197,1631,0.13203753351206435,0.3683378500451671,15.633353233337402,16.244401931762695,-0.611048698425293,-0.23630031653310277
BAH,ATG4,YNL223W,1,1.0,1236,4260,0.8284182305630027,0.962059620596206,19.696706771850586,20.430538177490234,-0.7338314056396484,-0.1336413900332033
BAH,ATG40,YOR152C,1,1.0,462,2549,0.3096514745308311,0.5756549232158988,18.603670120239258,18.69843292236328,-0.09476280212402344,-0.26600344868506776
BAH,ATG42,YBR139W,1,1.0,1446,4353,0.9691689008042895,0.9830623306233063,20.6329345703125,21.447797775268555,-0.8148632049560547,-0.013893429819016756
BAH,ATG45,YIL024C,1,1.0,319,1579,0.21380697050938338,0.3565943992773261,18.05048179626465,18.547691345214844,-0.4972095489501953,-0.14278742876794273
BAH,ATG5,YPL149W,1,1.0,182,1181,0.12198391420911528,0.2667118337850045,18.010013580322266,18.269649505615234,-0.25963592529296875,-0.14472791957588924
BAH,ATG7,YHR171W,1,1.0,1408,4290,0.9436997319034852,0.9688346883468835,19.931669235229492,20.086881637573242,-0.15521240234375,-0.02513495644339825
BAH,ATG8,YBL078C,1,1.0,1097,3848,0.735254691689008,0.8690153568202349,20.12179183959961,20.494779586791992,-0.3729877471923828,-0.13376066513122686
BAH,ATG9,YDL149W,1,1.0,706,2677,0.47319034852546915,0.6045618789521229,19.448701858520508,19.85884666442871,-0.4101448059082031,-0.13137153042665373
BAH,ATH1,YPR026W,1,1.0,328,3165,0.21983914209115282,0.714769647696477,17.585315704345703,18.37618637084961,-0.7908706665039062,-0.49493050560532414
BAH,ATM1,YMR301C,1,1.0,1466,4382,0.982573726541555,0.9896115627822945,20.61954116821289,20.896915435791016,-0.277374267578125,-0.007037836240739503
BAH,ATO3,YDR384C,1,1.0,1071,3506,0.717828418230563,0.7917795844625113,20.769865036010742,20.529863357543945,0.24000167846679688,-0.0739511662319483
BAH,ATP1,YBL099W,1,1.0,1492,4428,1.0,1.0,28.059709548950195,28.214778900146484,-0.15506935119628906,0.0
BAH,ATP10,YLR393W,1,1.0,1453,4344,0.9738605898123325,0.981029810298103,20.648622512817383,20.81930923461914,-0.1706867218017578,-0.007169220485770511
BAH,ATP11,YNL315C,1,1.0,1484,4397,0.9946380697050938,0.9929990966576332,22.306257247924805,22.375436782836914,-0.06917953491210938,0.0016389730474606345
BAH,ATP12,YJL180C,1,1.0,1457,4357,0.9765415549597856,0.9839656729900632,21.391639709472656,21.71700096130371,-0.3253612518310547,-0.007424118030277649
BAH,ATP14,YLR295C,1,1.0,1475,4371,0.9886058981233244,0.9871273712737128,23.97620964050293,24.199735641479492,-0.2235260009765625,0.0014785268496116943
BAH,ATP15,YPL271W,1,1.0,1492,4428,1.0,1.0,25.104610443115234,25.235580444335938,-0.13097000122070312,0.0
BAH,ATP16,YDL004W,1,1.0,1472,4378,0.9865951742627346,0.9887082204155375,23.50499725341797,23.652212142944336,-0.1472148895263672,-0.0021130461528029443
BAH,ATP17,YDR377W,1,1.0,1492,4424,1.0,0.999096657633243,24.218812942504883,24.560771942138672,-0.34195899963378906,0.0009033423667570428
BAH,ATP2,YJR121W,1,1.0,1492,4428,1.0,1.0,27.825244903564453,27.992830276489258,-0.1675853729248047,0.0
BAH,ATP20,YPR020W,1,1.0,1492,4427,1.0,0.9997741644083108,25.16969108581543,25.200408935546875,-0.030717849731445312,0.0002258355916892052
BAH,ATP22,YDR350C,1,1.0,1040,3218,0.6970509383378016,0.7267389340560072,17.615144729614258,17.48475456237793,0.13039016723632812,-0.029687995718205573
BAH,ATP23,YNR020C,1,1.0,1169,3560,0.7835120643431636,0.8039747064137308,21.84068489074707,21.619413375854492,0.22127151489257812,-0.02046264207056725
BAH,ATP25,YMR098C,1,1.0,1046,3381,0.7010723860589813,0.763550135501355,19.520511627197266,19.04863739013672,0.4718742370605469,-0.06247774944237372
BAH,ATP3,YBR039W,1,1.0,1492,4427,1.0,0.9997741644083108,25.32107162475586,25.481637954711914,-0.1605663299560547,0.0002258355916892052
BAH,ATP4,YPL078C,1,1.0,1492,4427,1.0,0.9997741644083108,25.499549865722656,25.68804359436035,-0.1884937286376953,0.0002258355916892052
BAH,ATP5,YDR298C,1,1.0,1492,4428,1.0,1.0,25.7288761138916,25.844127655029297,-0.11525154113769531,0.0
BAH,ATP7,YKL016C,1,1.0,1492,4427,1.0,0.9997741644083108,25.528186798095703,25.831218719482422,-0.30303192138671875,0.0002258355916892052
BAH,ATS1,YAL020C,1,1.0,927,2843,0.621313672922252,0.6420505871725384,18.14708709716797,18.194381713867188,-0.04729461669921875,-0.020736914250286342
BAH,ATX1,YNL259C,1,1.0,809,2359,0.542225201072386,0.5327461607949413,20.327363967895508,19.70286750793457,0.6244964599609375,0.009479040277444728
BAH,AUR1,YKL004W,1,1.0,1153,3275,0.7727882037533512,0.7396115627822945,19.676055908203125,19.5625,0.113555908203125,0.03317664097105677
BAH,AVL9,YLR114C,1,1.0,1434,4333,0.9611260053619303,0.9785456187895212,20.768646240234375,20.87778091430664,-0.10913467407226562,-0.017419613427590908
BAH,AVO1,YOL078W,1,1.0,881,3180,0.5904825737265416,0.7181571815718157,17.718124389648438,17.715003967285156,0.00312042236328125,-0.12767460784527418
BAH,AVT1,YJR001W,1,1.0,1277,3959,0.8558981233243967,0.8940831074977417,18.445281982421875,18.523723602294922,-0.07844161987304688,-0.03818498417334493
BAH,AVT3,YKL146W,1,1.0,1372,4276,0.9195710455764075,0.9656729900632339,19.11510467529297,19.59833335876465,-0.4832286834716797,-0.046101944486826474
BAH,AVT4,YNL101W,1,1.0,983,2511,0.6588471849865952,0.5670731707317073,17.64460563659668,17.6491756439209,-0.00457000732421875,0.09177401425488796
BAH,AVT7,YIL088C,1,1.0,351,1928,0.23525469168900803,0.43541102077687444,19.458330154418945,20.04819107055664,-0.5898609161376953,-0.2001563290878664
BAH,AYR1,YIL124W,1,1.0,1490,4426,0.9986595174262735,0.9995483288166215,21.849658966064453,22.732057571411133,-0.8823986053466797,-0.000888811390348021
BAH,AZF1,YOR113W,1,1.0,771,3394,0.5167560321715817,0.7664859981933153,18.089693069458008,18.414369583129883,-0.324676513671875,-0.24972996602173358
BAH,BAP3,YDR046C,1,1.0,1402,3705,0.9396782841823056,0.8367208672086721,20.400251388549805,19.705215454101562,0.6950359344482422,0.10295741697363348
BAH,BAS1,YKR099W,1,1.0,586,2846,0.39276139410187666,0.6427280939476061,17.05034065246582,17.09823226928711,-0.04789161682128906,-0.24996669984572945
BAH,BAT1,YHR208W,1,1.0,1492,4426,1.0,0.9995483288166215,25.015047073364258,24.45163345336914,0.5634136199951172,0.0004516711833785214
BAH,BAT2,YJR148W,1,1.0,1440,4037,0.9651474530831099,0.9116982836495031,23.334278106689453,23.90814208984375,-0.5738639831542969,0.05344916943360678
BAH,BBC1,YJL020C,1,1.0,1492,4422,1.0,0.9986449864498645,23.75813102722168,24.07172966003418,-0.3135986328125,0.0013550135501354532
BAH,BCD1,YHR040W,1,1.0,1025,3637,0.6869973190348525,0.821364046973803,17.466764450073242,17.06261444091797,0.40415000915527344,-0.13436672793895055
BAH,BCH1,YMR237W,1,1.0,1490,4413,0.9986595174262735,0.9966124661246613,22.25628662109375,22.379549026489258,-0.12326240539550781,0.0020470513016122016
BAH,BCH2,YKR027W,1,1.0,1406,4289,0.9423592493297587,0.9686088527551943,18.75005340576172,19.307188034057617,-0.5571346282958984,-0.026249603425435586
BAH,BCK1,YJL095W,1,1.0,281,1025,0.18833780160857908,0.23148148148148148,14.746848106384277,14.531146049499512,0.21570205688476562,-0.04314367987290241
BAH,BCK2,YER167W,1,1.0,864,1929,0.579088471849866,0.4356368563685637,17.545454025268555,17.452869415283203,0.09258460998535156,0.1434516154813023
BAH,BCP1,YDR361C,1,1.0,1434,4313,0.9611260053619303,0.9740289069557362,21.651287078857422,21.65164566040039,-0.00035858154296875,-0.012902901593805916
BAH,BCS1,YDR375C,1,1.0,1420,4317,0.9517426273458445,0.9749322493224932,19.89259147644043,20.16934585571289,-0.27675437927246094,-0.023189621976648755
BAH,BCY1,YIL033C,1,1.0,1492,4428,1.0,1.0,24.15076446533203,24.51664924621582,-0.36588478088378906,0.0
BAH,BDF1,YLR399C,1,1.0,1462,4379,0.9798927613941019,0.9889340560072267,22.073467254638672,22.23551368713379,-0.1620464324951172,-0.009041294613124862
BAH,BDF2,YDL070W,1,1.0,318,2153,0.2131367292225201,0.48622402890695576,16.655649185180664,16.566387176513672,0.08926200866699219,-0.2730872996844357
BAH,BDH1,YAL060W,1,1.0,1468,4397,0.9839142091152815,0.9929990966576332,23.05548667907715,23.680213928222656,-0.6247272491455078,-0.009084887542351705
BAH,BDH2,YAL061W,1,1.0,1311,3125,0.878686327077748,0.705736224028907,20.79493522644043,20.420948028564453,0.37398719787597656,0.17295010304884095
BAH,BDP1,YNL039W,1,1.0,1369,4035,0.9175603217158177,0.9112466124661247,18.878070831298828,18.76671028137207,0.11136054992675781,0.006313709249692989
BAH,BEM1,YBR200W,1,1.0,1408,4251,0.9436997319034852,0.9600271002710027,20.162067413330078,20.30221939086914,-0.1401519775390625,-0.01632736836751747
